@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1320,'2020/03/24 18:46:17:796',2,1.604916,0.935678,0.619892,0.464105,0.319548,0.22758,0.174457,0.181595,0.140466,0.154811,0.173203,0.179962,0.23509,0,1,0,0,0,0
1321,'2020/03/24 18:46:17:807',2,1.588015,0.868007,0.555545,0.45147,0.325294,0.212699,0.15452,0.161353,0.167991,0.167758,0.185444,0.14922,0.183302,0,1,0,0,0,0
1322,'2020/03/24 18:46:17:819',2,1.536107,0.86285,0.563052,0.467024,0.334509,0.264653,0.196689,0.193245,0.150597,0.18122,0.19927,0.184794,0.242851,0,1,0,0,0,0
1323,'2020/03/24 18:46:17:831',2,1.654655,0.934971,0.539824,0.497252,0.303994,0.269771,0.160277,0.172822,0.127837,0.170971,0.15654,0.237468,0.207009,0,1,0,0,0,0
1324,'2020/03/24 18:46:17:842',2,1.580819,0.957777,0.553759,0.409643,0.282514,0.1941,0.128878,0.184238,0.16669,0.14873,0.164517,0.187292,0.204601,0,1,0,0,0,0
1325,'2020/03/24 18:46:17:854',2,1.637677,0.932918,0.558662,0.440953,0.28173,0.199159,0.171999,0.196104,0.14781,0.208966,0.17147,0.153864,0.146902,0,1,0,0,0,0
1326,'2020/03/24 18:46:17:865',2,1.667044,0.896975,0.574709,0.419593,0.286726,0.203729,0.165651,0.165861,0.149604,0.157967,0.15271,0.16999,0.17127,0,1,0,0,0,0
1327,'2020/03/24 18:46:17:866',2,1.667044,0.896975,0.574709,0.419593,0.286726,0.203729,0.165651,0.165861,0.149604,0.157967,0.15271,0.16999,0.17127,0,1,0,0,0,0
1328,'2020/03/24 18:46:17:877',2,1.594563,0.927887,0.601045,0.447354,0.356549,0.236477,0.152739,0.165759,0.144181,0.126308,0.146273,0.184192,0.212177,0,1,0,0,0,0
1329,'2020/03/24 18:46:17:889',2,1.578076,0.86252,0.595116,0.47052,0.306752,0.234979,0.186918,0.156224,0.118652,0.110413,0.126527,0.136748,0.185461,0,1,0,0,0,0
1330,'2020/03/24 18:46:17:900',2,1.60595,0.941788,0.614666,0.442957,0.313762,0.216041,0.167217,0.186196,0.155279,0.157914,0.167929,0.172819,0.225365,0,1,0,0,0,0
1331,'2020/03/24 18:46:17:912',2,1.577288,0.850439,0.547766,0.455125,0.325719,0.218124,0.153735,0.154426,0.164672,0.169462,0.184523,0.143218,0.186378,0,1,0,0,0,0
1332,'2020/03/24 18:46:17:924',2,1.549117,0.846428,0.513956,0.434658,0.308561,0.268329,0.225138,0.238921,0.180495,0.221005,0.226096,0.209669,0.230948,0,1,0,0,0,0
1333,'2020/03/24 18:46:17:935',2,1.648194,0.937085,0.544523,0.485525,0.302049,0.256148,0.146583,0.165729,0.135304,0.164547,0.166215,0.234385,0.210237,0,1,0,0,0,0
1334,'2020/03/24 18:46:17:936',2,1.648194,0.937085,0.544523,0.485525,0.302049,0.256148,0.146583,0.165729,0.135304,0.164547,0.166215,0.234385,0.210237,0,1,0,0,0,0
1335,'2020/03/24 18:46:17:947',2,1.577918,0.92029,0.534015,0.401679,0.278467,0.190025,0.139806,0.180952,0.161528,0.155107,0.172317,0.182743,0.202522,0,1,0,0,0,0
1336,'2020/03/24 18:46:17:958',2,1.653493,0.910029,0.571158,0.449328,0.292185,0.220047,0.1809,0.195978,0.153143,0.208151,0.177148,0.17151,0.155118,0,1,0,0,0,0
1337,'2020/03/24 18:46:17:970',2,1.655486,0.890282,0.570654,0.415146,0.296396,0.199467,0.153326,0.159077,0.14666,0.156911,0.147326,0.163684,0.173562,0,1,0,0,0,0
1338,'2020/03/24 18:46:17:982',2,1.584339,0.918763,0.608743,0.455102,0.347965,0.238362,0.15876,0.150887,0.127725,0.108176,0.138319,0.169437,0.21528,0,1,0,0,0,0
1339,'2020/03/24 18:46:17:993',2,1.589818,0.871602,0.605735,0.48897,0.320642,0.245976,0.199054,0.170391,0.123593,0.127365,0.146099,0.163221,0.209211,0,1,0,0,0,0
1340,'2020/03/24 18:46:18:005',2,1.611389,0.937928,0.607362,0.439955,0.326329,0.223531,0.172008,0.187163,0.16643,0.166643,0.177298,0.173001,0.211141,0,1,0,0,0,0
1341,'2020/03/24 18:46:18:005',2,1.611389,0.937928,0.607362,0.439955,0.326329,0.223531,0.172008,0.187163,0.16643,0.166643,0.177298,0.173001,0.211141,0,1,0,0,0,0
1342,'2020/03/24 18:46:18:016',2,1.565272,0.843353,0.548123,0.462606,0.331536,0.227047,0.151307,0.147295,0.156635,0.165029,0.18099,0.138719,0.194473,0,1,0,0,0,0
1343,'2020/03/24 18:46:18:028',2,1.538267,0.890529,0.507218,0.450382,0.305704,0.267928,0.225445,0.256438,0.185238,0.229959,0.229183,0.216169,0.216542,0,1,0,0,0,0
1344,'2020/03/24 18:46:18:040',2,1.634843,0.944024,0.545572,0.462558,0.294991,0.233157,0.131326,0.164468,0.14458,0.16436,0.174842,0.227859,0.210926,0,1,0,0,0,0
1345,'2020/03/24 18:46:18:051',2,1.59346,0.871022,0.499508,0.389701,0.26826,0.195664,0.15965,0.189271,0.165475,0.175383,0.177078,0.175878,0.192506,0,1,0,0,0,0
1346,'2020/03/24 18:46:18:063',2,1.664627,0.911095,0.578426,0.439804,0.280907,0.216205,0.178558,0.191674,0.156401,0.20065,0.176763,0.174635,0.156487,0,1,0,0,0,0
1347,'2020/03/24 18:46:18:075',2,1.656981,0.897716,0.574759,0.42066,0.319317,0.215722,0.164418,0.174383,0.154365,0.16226,0.155876,0.181513,0.19417,0,1,0,0,0,0
1348,'2020/03/24 18:46:18:075',2,1.656981,0.897716,0.574759,0.42066,0.319317,0.215722,0.164418,0.174383,0.154365,0.16226,0.155876,0.181513,0.19417,0,1,0,0,0,0
1349,'2020/03/24 18:46:18:086',2,1.580973,0.917054,0.623154,0.466936,0.337825,0.238988,0.169387,0.146933,0.127285,0.105952,0.130813,0.152557,0.212124,0,1,0,0,0,0
1350,'2020/03/24 18:46:18:098',2,1.605437,0.876449,0.601279,0.484822,0.323803,0.248036,0.202929,0.183811,0.138024,0.150656,0.165851,0.17957,0.225002,0,1,0,0,0,0
1351,'2020/03/24 18:46:18:109',2,1.613632,0.922964,0.593873,0.446447,0.332583,0.219773,0.167496,0.184496,0.176323,0.174104,0.18844,0.170481,0.198153,0,1,0,0,0,0
1352,'2020/03/24 18:46:18:121',2,1.552683,0.836906,0.548655,0.464487,0.334081,0.237944,0.153554,0.148281,0.147869,0.158188,0.174893,0.133521,0.201167,0,1,0,0,0,0
1353,'2020/03/24 18:46:18:133',2,1.558223,0.958454,0.546391,0.498244,0.311995,0.271124,0.202081,0.21009,0.129751,0.2004,0.211275,0.255979,0.231538,0,1,0,0,0,0
1354,'2020/03/24 18:46:18:144',2,1.614202,0.959978,0.556712,0.449184,0.298597,0.218875,0.121966,0.169727,0.155461,0.16132,0.177881,0.218772,0.208471,0,1,0,0,0,0
1355,'2020/03/24 18:46:18:156',2,1.620136,0.895351,0.52073,0.411801,0.274865,0.201079,0.174658,0.202759,0.165856,0.187762,0.172152,0.17267,0.185913,0,1,0,0,0,0
1356,'2020/03/24 18:46:18:156',2,1.620136,0.895351,0.52073,0.411801,0.274865,0.201079,0.174658,0.202759,0.165856,0.187762,0.172152,0.17267,0.185913,0,1,0,0,0,0
1357,'2020/03/24 18:46:18:167',2,1.66739,0.908568,0.581404,0.433249,0.277021,0.21381,0.177836,0.182235,0.154756,0.183605,0.168658,0.174929,0.160355,0,1,0,0,0,0
1358,'2020/03/24 18:46:18:179',2,1.637316,0.930395,0.587986,0.42805,0.336745,0.219734,0.157912,0.181159,0.157568,0.154316,0.151359,0.188225,0.203622,0,1,0,0,0,0
1359,'2020/03/24 18:46:18:191',2,1.59377,0.906021,0.623055,0.471556,0.327836,0.241098,0.18004,0.151721,0.136474,0.120365,0.136695,0.145869,0.205028,0,1,0,0,0,0
1360,'2020/03/24 18:46:18:202',2,1.59414,0.91049,0.621462,0.491508,0.331436,0.241583,0.18851,0.176668,0.127984,0.146148,0.167683,0.182821,0.236869,0,1,0,0,0,0
1361,'2020/03/24 18:46:18:214',2,1.606824,0.898697,0.573576,0.448074,0.327341,0.211007,0.158171,0.173214,0.17502,0.173569,0.19191,0.163359,0.189374,0,1,0,0,0,0
1362,'2020/03/24 18:46:18:226',2,1.541791,0.833176,0.550936,0.46671,0.339539,0.25656,0.172038,0.164836,0.14651,0.161693,0.176562,0.140114,0.209943,0,1,0,0,0,0
1363,'2020/03/24 18:46:18:226',2,1.541791,0.833176,0.550936,0.46671,0.339539,0.25656,0.172038,0.164836,0.14651,0.161693,0.176562,0.140114,0.209943,0,1,0,0,0,0
1364,'2020/03/24 18:46:18:237',2,1.654843,0.925336,0.52223,0.473637,0.278474,0.256993,0.174256,0.196692,0.141014,0.200748,0.17146,0.239474,0.199597,0,1,0,0,0,0
1365,'2020/03/24 18:46:18:249',2,1.595662,0.969157,0.561688,0.428492,0.291845,0.203793,0.119392,0.178027,0.16452,0.154459,0.17083,0.204284,0.206814,0,1,0,0,0,0
1366,'2020/03/24 18:46:18:260',2,1.629218,0.929527,0.546198,0.436604,0.289057,0.20554,0.176157,0.197473,0.151106,0.202487,0.167631,0.148599,0.155097,0,1,0,0,0,0
1367,'2020/03/24 18:46:18:272',2,1.672982,0.909413,0.584342,0.429407,0.280068,0.209753,0.176248,0.176931,0.1571,0.170879,0.160784,0.173671,0.166988,0,1,0,0,0,0
1368,'2020/03/24 18:46:18:283',2,1.614158,0.937167,0.590182,0.432177,0.348821,0.227498,0.153454,0.180007,0.156837,0.141609,0.145806,0.188576,0.208452,0,1,0,0,0,0
1369,'2020/03/24 18:46:18:295',2,1.580233,0.886302,0.61631,0.476192,0.318036,0.238654,0.183821,0.151426,0.124934,0.110887,0.126656,0.135938,0.193258,0,1,0,0,0,0
1370,'2020/03/24 18:46:18:296',2,1.580233,0.886302,0.61631,0.476192,0.318036,0.238654,0.183821,0.151426,0.124934,0.110887,0.126656,0.135938,0.193258,0,1,0,0,0,0
1371,'2020/03/24 18:46:18:307',2,1.603581,0.937074,0.621949,0.467208,0.320754,0.227954,0.174654,0.181331,0.139626,0.154252,0.17263,0.179975,0.236165,0,1,0,0,0,0
1372,'2020/03/24 18:46:18:318',2,1.588854,0.870547,0.557498,0.452187,0.325768,0.212284,0.154446,0.162145,0.168926,0.168599,0.186069,0.149883,0.18329,0,1,0,0,0,0
1373,'2020/03/24 18:46:18:330',2,1.531074,0.876252,0.570238,0.468601,0.333582,0.26233,0.194494,0.191791,0.149665,0.177466,0.19164,0.17566,0.241478,0,1,0,0,0,0
1374,'2020/03/24 18:46:18:342',2,1.653614,0.927955,0.539248,0.49498,0.303355,0.274629,0.168072,0.178159,0.129089,0.169992,0.151704,0.231232,0.202223,0,1,0,0,0,0
1375,'2020/03/24 18:46:18:353',2,1.578693,0.966907,0.560431,0.412876,0.28222,0.190744,0.124966,0.184881,0.168452,0.148885,0.165074,0.189773,0.205964,0,1,0,0,0,0
1376,'2020/03/24 18:46:18:365',2,1.635811,0.934859,0.559466,0.442291,0.282573,0.198159,0.170783,0.195359,0.147666,0.209704,0.171959,0.152664,0.146015,0,1,0,0,0,0
1377,'2020/03/24 18:46:18:365',2,1.635811,0.934859,0.559466,0.442291,0.282573,0.198159,0.170783,0.195359,0.147666,0.209704,0.171959,0.152664,0.146015,0,1,0,0,0,0
1378,'2020/03/24 18:46:18:376',2,1.667227,0.900804,0.576844,0.419472,0.283712,0.202428,0.167807,0.16891,0.150648,0.156635,0.150149,0.170027,0.174522,0,1,0,0,0,0
1379,'2020/03/24 18:46:18:388',2,1.597622,0.926164,0.598726,0.445231,0.355719,0.23845,0.157016,0.168462,0.143935,0.126062,0.144883,0.183216,0.21293,0,1,0,0,0,0
1380,'2020/03/24 18:46:18:400',2,1.577011,0.863388,0.596755,0.470617,0.306634,0.234596,0.186202,0.155125,0.118397,0.109675,0.124912,0.134951,0.185615,0,1,0,0,0,0
1381,'2020/03/24 18:46:18:411',2,1.604981,0.947357,0.616919,0.442531,0.313478,0.219259,0.168939,0.182747,0.149453,0.157742,0.17161,0.174541,0.225817,0,1,0,0,0,0
1382,'2020/03/24 18:46:18:423',2,1.578124,0.850476,0.54736,0.454337,0.325402,0.217449,0.153611,0.155087,0.1653,0.16924,0.184325,0.143824,0.186154,0,1,0,0,0,0
1383,'2020/03/24 18:46:18:435',2,1.546203,0.871169,0.523131,0.435345,0.304256,0.260291,0.221516,0.238619,0.180073,0.22161,0.226625,0.211335,0.236176,0,1,0,0,0,0
1384,'2020/03/24 18:46:18:435',2,1.546203,0.871169,0.523131,0.435345,0.304256,0.260291,0.221516,0.238619,0.180073,0.22161,0.226625,0.211335,0.236176,0,1,0,0,0,0
1385,'2020/03/24 18:46:18:446',2,1.651737,0.93514,0.541554,0.483932,0.301115,0.256993,0.147247,0.166046,0.135536,0.164911,0.163418,0.234436,0.213549,0,1,0,0,0,0
1386,'2020/03/24 18:46:18:458',2,1.57998,0.925782,0.536278,0.398556,0.273956,0.188797,0.142692,0.185807,0.163337,0.152861,0.169847,0.183471,0.20455,0,1,0,0,0,0
1387,'2020/03/24 18:46:18:469',2,1.652267,0.911484,0.571899,0.450446,0.292648,0.218721,0.179661,0.195738,0.154118,0.211594,0.179624,0.169761,0.150651,0,1,0,0,0,0
1388,'2020/03/24 18:46:18:481',2,1.655726,0.893419,0.572475,0.414314,0.291107,0.195739,0.156623,0.165566,0.147866,0.151691,0.142008,0.16447,0.177475,0,1,0,0,0,0
1389,'2020/03/24 18:46:18:493',2,1.585808,0.916588,0.606744,0.454036,0.348348,0.238997,0.159951,0.153035,0.129026,0.108638,0.137216,0.168115,0.214144,0,1,0,0,0,0
1390,'2020/03/24 18:46:18:504',2,1.589835,0.872465,0.607212,0.489086,0.319896,0.245625,0.198925,0.169403,0.122389,0.125827,0.146992,0.165842,0.211265,0,1,0,0,0,0
1391,'2020/03/24 18:46:18:517',2,1.609363,0.945611,0.61143,0.441018,0.325206,0.219333,0.167628,0.18642,0.167038,0.16809,0.177876,0.172721,0.2113,0,1,0,0,0,0
1392,'2020/03/24 18:46:18:517',2,1.609363,0.945611,0.61143,0.441018,0.325206,0.219333,0.167628,0.18642,0.167038,0.16809,0.177876,0.172721,0.2113,0,1,0,0,0,0
1393,'2020/03/24 18:46:18:527',2,1.567541,0.843778,0.548333,0.46239,0.331816,0.227745,0.153076,0.148776,0.158027,0.165892,0.181849,0.140229,0.195089,0,1,0,0,0,0
1394,'2020/03/24 18:46:18:539',2,1.531802,0.924995,0.518202,0.449998,0.304243,0.264786,0.226219,0.253221,0.175485,0.228561,0.233826,0.218027,0.221141,0,1,0,0,0,0
1395,'2020/03/24 18:46:18:550',2,1.640003,0.943576,0.541035,0.458817,0.292494,0.234699,0.134272,0.16659,0.144943,0.163579,0.17234,0.226575,0.210831,0,1,0,0,0,0
1396,'2020/03/24 18:46:18:562',2,1.589197,0.882372,0.50353,0.392263,0.271142,0.194524,0.156578,0.18663,0.16173,0.170953,0.175564,0.175213,0.196003,0,1,0,0,0,0
1397,'2020/03/24 18:46:18:574',2,1.665935,0.908383,0.575121,0.438447,0.281415,0.2178,0.180365,0.193422,0.156423,0.200081,0.175072,0.173107,0.157436,0,1,0,0,0,0
1398,'2020/03/24 18:46:18:586',2,1.653366,0.904643,0.580871,0.423652,0.316885,0.210126,0.160438,0.174946,0.156524,0.163055,0.155238,0.179239,0.191034,0,1,0,0,0,0
1399,'2020/03/24 18:46:18:586',2,1.653366,0.904643,0.580871,0.423652,0.316885,0.210126,0.160438,0.174946,0.156524,0.163055,0.155238,0.179239,0.191034,0,1,0,0,0,0
1400,'2020/03/24 18:46:18:597',2,1.580296,0.915664,0.621269,0.465955,0.33887,0.239589,0.168969,0.146391,0.125929,0.104846,0.130443,0.152841,0.211978,0,1,0,0,0,0
1401,'2020/03/24 18:46:18:609',2,1.603178,0.877921,0.602891,0.486948,0.325102,0.248156,0.201218,0.180242,0.13488,0.148582,0.165572,0.180761,0.225266,0,1,0,0,0,0
1402,'2020/03/24 18:46:18:620',2,1.613546,0.927509,0.595272,0.444562,0.331198,0.219175,0.167716,0.185614,0.176092,0.172972,0.186785,0.170561,0.20007,0,1,0,0,0,0
1403,'2020/03/24 18:46:18:632',2,1.556281,0.837505,0.546953,0.461518,0.331523,0.236556,0.154812,0.151359,0.15238,0.160565,0.174431,0.131034,0.198218,0,1,0,0,0,0
1404,'2020/03/24 18:46:18:643',2,1.55289,0.96505,0.547773,0.495904,0.311113,0.27049,0.206671,0.216308,0.130639,0.198794,0.214564,0.25776,0.23268,0,1,0,0,0,0
1405,'2020/03/24 18:46:18:655',2,1.616251,0.959907,0.555056,0.448822,0.298226,0.220804,0.124166,0.17085,0.155125,0.160546,0.176142,0.218282,0.208188,0,1,0,0,0,0
1406,'2020/03/24 18:46:18:655',2,1.616251,0.959907,0.555056,0.448822,0.298226,0.220804,0.124166,0.17085,0.155125,0.160546,0.176142,0.218282,0.208188,0,1,0,0,0,0
1407,'2020/03/24 18:46:18:667',2,1.620131,0.896919,0.514765,0.405809,0.277573,0.207917,0.172552,0.192174,0.163589,0.19639,0.175942,0.167734,0.187116,0,1,0,0,0,0
1408,'2020/03/24 18:46:18:678',2,1.666656,0.908827,0.581498,0.43381,0.277226,0.214045,0.177795,0.182698,0.154519,0.184605,0.169297,0.17504,0.160054,0,1,0,0,0,0
1409,'2020/03/24 18:46:18:690',2,1.638611,0.931803,0.587902,0.425685,0.332928,0.21702,0.157523,0.182102,0.159082,0.154842,0.149204,0.186051,0.20358,0,1,0,0,0,0
1410,'2020/03/24 18:46:18:701',2,1.591903,0.910414,0.624545,0.470888,0.327682,0.240831,0.179703,0.151077,0.134576,0.117746,0.136216,0.146877,0.205116,0,1,0,0,0,0
1411,'2020/03/24 18:46:18:713',2,1.59239,0.909949,0.621573,0.492292,0.331733,0.243131,0.190445,0.176591,0.125814,0.142413,0.164668,0.183416,0.239686,0,1,0,0,0,0
1412,'2020/03/24 18:46:18:725',2,1.606761,0.903173,0.576602,0.448988,0.327872,0.210463,0.158091,0.174711,0.175951,0.173838,0.191511,0.16304,0.189731,0,1,0,0,0,0
1413,'2020/03/24 18:46:18:725',2,1.606761,0.903173,0.576602,0.448988,0.327872,0.210463,0.158091,0.174711,0.175951,0.173838,0.191511,0.16304,0.189731,0,1,0,0,0,0
1414,'2020/03/24 18:46:18:736',2,1.539832,0.836706,0.552894,0.467809,0.338657,0.251618,0.164487,0.159649,0.146964,0.164372,0.180313,0.142391,0.209109,0,1,0,0,0,0
1415,'2020/03/24 18:46:18:748',2,1.652144,0.91875,0.5191,0.473614,0.282144,0.258768,0.176012,0.198637,0.138746,0.198614,0.173882,0.241019,0.201899,0,1,0,0,0,0
1416,'2020/03/24 18:46:18:760',2,1.597052,0.967547,0.560901,0.429934,0.29273,0.205545,0.120145,0.177142,0.163118,0.154677,0.17143,0.204991,0.206807,0,1,0,0,0,0
1417,'2020/03/24 18:46:18:771',2,1.626686,0.934064,0.548326,0.43762,0.285669,0.195784,0.168752,0.199887,0.158777,0.204817,0.163531,0.142965,0.154699,0,1,0,0,0,0
1418,'2020/03/24 18:46:18:783',2,1.672835,0.91035,0.584755,0.429805,0.279365,0.209817,0.176546,0.177277,0.156608,0.171453,0.161872,0.174373,0.166554,0,1,0,0,0,0
1419,'2020/03/24 18:46:18:794',2,1.615977,0.938583,0.590302,0.431329,0.347437,0.226192,0.153417,0.180708,0.157568,0.142956,0.146395,0.189127,0.208573,0,1,0,0,0,0
1420,'2020/03/24 18:46:18:806',2,1.578812,0.890719,0.619605,0.477875,0.320049,0.239618,0.183847,0.151468,0.126021,0.11065,0.124764,0.134451,0.194676,0,1,0,0,0,0
1421,'2020/03/24 18:46:18:806',2,1.578812,0.890719,0.619605,0.477875,0.320049,0.239618,0.183847,0.151468,0.126021,0.11065,0.124764,0.134451,0.194676,0,1,0,0,0,0
1422,'2020/03/24 18:46:18:817',2,1.603086,0.936348,0.622834,0.469812,0.321963,0.228862,0.175394,0.181228,0.138923,0.153937,0.172482,0.17997,0.236574,0,1,0,0,0,0
1423,'2020/03/24 18:46:18:833',2,1.589856,0.873087,0.559349,0.452896,0.326379,0.212,0.15441,0.162908,0.16979,0.169507,0.186943,0.150685,0.183248,0,1,0,0,0,0
1424,'2020/03/24 18:46:18:841',2,1.528182,0.881092,0.573117,0.473414,0.336618,0.259062,0.185053,0.183671,0.150161,0.182113,0.19147,0.166737,0.235434,0,1,0,0,0,0
1425,'2020/03/24 18:46:18:852',2,1.65306,0.918224,0.537718,0.496067,0.305473,0.276808,0.171428,0.182558,0.129648,0.169511,0.148441,0.22685,0.201791,0,1,0,0,0,0
1426,'2020/03/24 18:46:18:866',2,1.577928,0.974189,0.564667,0.414272,0.281997,0.189021,0.121911,0.18479,0.169753,0.149868,0.165908,0.191108,0.205697,0,1,0,0,0,0
1427,'2020/03/24 18:46:18:867',2,1.577928,0.974189,0.564667,0.414272,0.281997,0.189021,0.121911,0.18479,0.169753,0.149868,0.165908,0.191108,0.205697,0,1,0,0,0,0
1428,'2020/03/24 18:46:18:876',2,1.633515,0.938072,0.561617,0.44425,0.282908,0.196239,0.169169,0.195322,0.14888,0.21063,0.171215,0.151168,0.146018,0,1,0,0,0,0
1429,'2020/03/24 18:46:18:887',2,1.666855,0.90545,0.578979,0.42008,0.282175,0.20073,0.166727,0.169612,0.152803,0.158445,0.150042,0.168401,0.173041,0,1,0,0,0,0
1430,'2020/03/24 18:46:18:900',2,1.600902,0.923903,0.595493,0.443948,0.356538,0.239726,0.158933,0.170704,0.144901,0.126871,0.143822,0.181455,0.213089,0,1,0,0,0,0
1431,'2020/03/24 18:46:18:910',2,1.575657,0.866168,0.599687,0.472099,0.306991,0.233991,0.185123,0.154255,0.117719,0.107417,0.12388,0.13628,0.187991,0,1,0,0,0,0
1432,'2020/03/24 18:46:18:922',2,1.603822,0.950062,0.618589,0.445873,0.316256,0.21883,0.165703,0.181325,0.14917,0.157554,0.171699,0.175663,0.22754,0,1,0,0,0,0
1433,'2020/03/24 18:46:18:934',2,1.578915,0.851119,0.547279,0.453516,0.32502,0.217386,0.15408,0.155221,0.164955,0.169169,0.184772,0.144047,0.185763,0,1,0,0,0,0
1434,'2020/03/24 18:46:18:945',2,1.541196,0.900084,0.534,0.436169,0.302334,0.253658,0.216353,0.235297,0.178804,0.224219,0.22826,0.209435,0.237363,0,1,0,0,0,0
1435,'2020/03/24 18:46:18:946',2,1.541196,0.900084,0.534,0.436169,0.302334,0.253658,0.216353,0.235297,0.178804,0.224219,0.22826,0.209435,0.237363,0,1,0,0,0,0
1436,'2020/03/24 18:46:18:957',2,1.654217,0.935815,0.541262,0.484419,0.299425,0.255904,0.145483,0.163672,0.133105,0.166836,0.167645,0.2374,0.215333,0,1,0,0,0,0
1437,'2020/03/24 18:46:18:968',2,1.580281,0.934419,0.539812,0.398108,0.271029,0.184512,0.139938,0.188196,0.168304,0.154829,0.166881,0.179373,0.205633,0,1,0,0,0,0
1438,'2020/03/24 18:46:18:980',2,1.651691,0.913017,0.571812,0.450903,0.291716,0.216466,0.1796,0.19865,0.156662,0.211439,0.175686,0.166504,0.153744,0,1,0,0,0,0
1439,'2020/03/24 18:46:18:992',2,1.656858,0.89787,0.57122,0.410947,0.289009,0.197366,0.158264,0.163615,0.144289,0.150908,0.14482,0.165386,0.174845,0,1,0,0,0,0
1440,'2020/03/24 18:46:19:003',2,1.587388,0.914286,0.604164,0.452858,0.349296,0.239774,0.160051,0.154278,0.130692,0.110532,0.137344,0.167483,0.212591,0,1,0,0,0,0
1441,'2020/03/24 18:46:19:015',2,1.59006,0.871765,0.606815,0.489976,0.321707,0.245835,0.196499,0.16674,0.122723,0.127318,0.147519,0.163496,0.208788,0,1,0,0,0,0
1442,'2020/03/24 18:46:19:015',2,1.59006,0.871765,0.606815,0.489976,0.321707,0.245835,0.196499,0.16674,0.122723,0.127318,0.147519,0.163496,0.208788,0,1,0,0,0,0
1443,'2020/03/24 18:46:19:026',2,1.606548,0.952326,0.61628,0.44156,0.322973,0.216784,0.165365,0.185034,0.16549,0.168422,0.178705,0.173038,0.212621,0,1,0,0,0,0
1444,'2020/03/24 18:46:19:038',2,1.569881,0.843594,0.548329,0.462192,0.331792,0.227995,0.154613,0.15063,0.159772,0.166846,0.182641,0.141262,0.194961,0,1,0,0,0,0
1445,'2020/03/24 18:46:19:049',2,1.524213,0.95334,0.532333,0.448895,0.298623,0.261044,0.230921,0.255347,0.166446,0.219086,0.23548,0.228184,0.230704,0,1,0,0,0,0
1446,'2020/03/24 18:46:19:061',2,1.643454,0.944901,0.538823,0.457612,0.290992,0.235325,0.135557,0.167695,0.144892,0.162536,0.170287,0.227781,0.213107,0,1,0,0,0,0
1447,'2020/03/24 18:46:19:073',2,1.582583,0.903629,0.512177,0.393074,0.269473,0.18674,0.150224,0.186905,0.160941,0.167253,0.173782,0.17556,0.19655,0,1,0,0,0,0
1448,'2020/03/24 18:46:19:085',2,1.665878,0.906099,0.573197,0.438071,0.282273,0.219061,0.181615,0.194243,0.155287,0.198754,0.174301,0.174211,0.158921,0,1,0,0,0,0
1449,'2020/03/24 18:46:19:085',2,1.665878,0.906099,0.573197,0.438071,0.282273,0.219061,0.181615,0.194243,0.155287,0.198754,0.174301,0.174211,0.158921,0,1,0,0,0,0
1450,'2020/03/24 18:46:19:096',2,1.651193,0.913869,0.584542,0.422383,0.312822,0.207003,0.160349,0.175384,0.155577,0.161348,0.152311,0.17671,0.19048,0,1,0,0,0,0
1451,'2020/03/24 18:46:19:108',2,1.580601,0.912476,0.617422,0.464423,0.341244,0.241423,0.168146,0.144873,0.124759,0.104572,0.130443,0.152984,0.211608,0,1,0,0,0,0
1452,'2020/03/24 18:46:19:119',2,1.599575,0.881601,0.606808,0.489373,0.3241,0.246945,0.201338,0.17836,0.130267,0.144442,0.164725,0.182423,0.226769,0,1,0,0,0,0
1453,'2020/03/24 18:46:19:131',2,1.612672,0.932287,0.597716,0.44409,0.329949,0.217284,0.167015,0.186868,0.176351,0.172769,0.185862,0.169947,0.200609,0,1,0,0,0,0
1454,'2020/03/24 18:46:19:143',2,1.558076,0.83753,0.546055,0.46096,0.331006,0.235205,0.154382,0.151285,0.153611,0.162449,0.176517,0.132159,0.196328,0,1,0,0,0,0
1455,'2020/03/24 18:46:19:154',2,1.548689,0.969878,0.548139,0.495649,0.312575,0.266922,0.203536,0.218835,0.139938,0.209775,0.217321,0.246534,0.228048,0,1,0,0,0,0
1456,'2020/03/24 18:46:19:166',2,1.617581,0.959713,0.553951,0.449735,0.298807,0.222527,0.125221,0.171052,0.154399,0.159748,0.175078,0.218309,0.208218,0,1,0,0,0,0
1457,'2020/03/24 18:46:19:167',2,1.617581,0.959713,0.553951,0.449735,0.298807,0.222527,0.125221,0.171052,0.154399,0.159748,0.175078,0.218309,0.208218,0,1,0,0,0,0
1458,'2020/03/24 18:46:19:177',2,1.616435,0.900839,0.513977,0.41116,0.279316,0.196633,0.164818,0.196058,0.164929,0.193695,0.179709,0.169674,0.184509,0,1,0,0,0,0
